1,1,1,1,1,241,241,241,241,241,241,221,221,221,221,221,221,189,189,189,189,189,189,167,167,167,167,167,167,152,152,152,152,152,152,138,138,138,138,138,138,102,102,102,102,102,102,84,84,84,84,84,84,65,65,65,65,65,65,47,47,47,47,47,47,42,42,42,42,42,42,29,29,29,29,29,29,27,27,27,27,27,27,19,19,19,19,19,19,17,17,17,17,17,17,14,14,14,14,14,14,12,12,12,12,12,12,13,13,13,13,13,13,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,249,249,249,249,249,249,223,223,223,223,223,223,192,192,192,192,192,192,175,175,175,175,175,175,154,154,154,154,154,154,121,121,121,121,121,121,95,95,95,95,95,95,86,86,86,86,86,86,67,67,67,67,67,67,46,46,46,46,46,46,37,37,37,37,37,37,31,31,31,31,31,31,27,27,27,27,27,27,21,21,21,21,21,21,17,17,17,17,17,17,15,15,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,7,7,7,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,259,259,259,259,259,259,244,244,244,244,244,244,208,208,208,208,208,208,183,183,183,183,183,183,163,163,163,163,163,163,147,147,147,147,147,147,114,114,114,114,114,114,92,92,92,92,92,92,71,71,71,71,71,71,45,45,45,45,45,45,41,41,41,41,41,41,37,37,37,37,37,37,27,27,27,27,27,27,24,24,24,24,24,24,23,23,23,23,23,23,20,20,20,20,20,20,18,18,18,18,18,18,17,17,17,17,17,17,15,15,15,15,15,15,11,11,11,11,11,11,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4
1,1,1,1,1,251,251,251,251,251,251,227,227,227,227,227,227,201,201,201,201,201,201,188,188,188,188,188,188,159,159,159,159,159,159,130,130,130,130,130,130,122,122,122,122,122,122,93,93,93,93,93,93,73,73,73,73,73,73,57,57,57,57,57,57,56,56,56,56,56,56,49,49,49,49,49,49,45,45,45,45,45,45,34,34,34,34,34,34,26,26,26,26,26,26,23,23,23,23,23,23,19,19,19,19,19,19,20,20,20,20,20,20,19,19,19,19,19,19,17,17,17,17,17,17,13,13,13,13,13,13,11,11,11,11,11,11,14,14,14,14,14,14,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,243,243,243,243,243,243,243,243,243,243,243,243,206,206,206,206,206,206,179,179,179,179,179,179,172,172,172,172,172,172,152,152,152,152,152,152,134,134,134,134,134,134,118,118,118,118,118,118,98,98,98,98,98,98,92,92,92,92,92,92,84,84,84,84,84,84,66,66,66,66,66,66,55,55,55,55,55,55,52,52,52,52,52,52,49,49,49,49,49,49,49,49,49,49,49,49,35,35,35,35,35,35,36,36,36,36,36,36,35,35,35,35,35,35,36,36,36,36,36,36,34,34,34,34,34,34,30,30,30,30,30,30,30,30,30,30,30,30,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,25,24,24,24,24,24,24,27,27,27,27,27,27,23,23,23,23,23,23,26,26,26,26,26,26,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,17,17,17,17,17,17,14,14,14,14,14,14,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,15,15,15,15,15,15,16,16,16,16,16,16,15,15,15,15,15,15,13,13,13,13,13,13,11,11,11,11,11,11,10,10,10,10,10,10,11,11,11,11,11,11,10,10,10,10,10,10,8,8,8,8,8,8,10,10,10,10,10,10,8,8,8,8,8,8,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6
1,1,1,1,1,257,257,257,257,257,257,222,222,222,222,222,222,206,206,206,206,206,206,182,182,182,182,182,182,151,151,151,151,151,151,119,119,119,119,119,119,107,107,107,107,107,107,91,91,91,91,91,91,72,72,72,72,72,72,60,60,60,60,60,60,59,59,59,59,59,59,57,57,57,57,57,57,51,51,51,51,51,51,35,35,35,35,35,35,32,32,32,32,32,32,28,28,28,28,28,28,21,21,21,21,21,21,20,20,20,20,20,20,19,19,19,19,19,19,16,16,16,16,16,16,19,19,19,19,19,19,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1,1,1,1,1,247,247,247,247,247,247,227,227,227,227,227,227,208,208,208,208,208,208,189,189,189,189,189,189,163,163,163,163,163,163,146,146,146,146,146,146,130,130,130,130,130,130,93,93,93,93,93,93,87,87,87,87,87,87,70,70,70,70,70,70,59,59,59,59,59,59,63,63,63,63,63,63,55,55,55,55,55,55,49,49,49,49,49,49,50,50,50,50,50,50,45,45,45,45,45,45,38,38,38,38,38,38,36,36,36,36,36,36,32,32,32,32,32,32,26,26,26,26,26,26,23,23,23,23,23,23,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,10,10,10,10,10,10
1,1,1,1,1,259,259,259,259,259,259,227,227,227,227,227,227,212,212,212,212,212,212,190,190,190,190,190,190,164,164,164,164,164,164,148,148,148,148,148,148,115,115,115,115,115,115,90,90,90,90,90,90,84,84,84,84,84,84,76,76,76,76,76,76,67,67,67,67,67,67,58,58,58,58,58,58,39,39,39,39,39,39,34,34,34,34,34,34,35,35,35,35,35,35,33,33,33,33,33,33,30,30,30,30,30,30,21,21,21,21,21,21,18,18,18,18,18,18,15,15,15,15,15,15,14,14,14,14,14,14,12,12,12,12,12,12,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,254,254,254,254,254,254,239,239,239,239,239,239,207,207,207,207,207,207,177,177,177,177,177,177,165,165,165,165,165,165,139,139,139,139,139,139,125,125,125,125,125,125,115,115,115,115,115,115,90,90,90,90,90,90,77,77,77,77,77,77,76,76,76,76,76,76,68,68,68,68,68,68,72,72,72,72,72,72,56,56,56,56,56,56,48,48,48,48,48,48,40,40,40,40,40,40,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,30,30,30,30,30,30,31,31,31,31,31,31,27,27,27,27,27,27,22,22,22,22,22,22,16,16,16,16,16,16,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,15,15,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7
1,1,1,1,1,255,255,255,255,255,255,242,242,242,242,242,242,206,206,206,206,206,206,180,180,180,180,180,180,164,164,164,164,164,164,148,148,148,148,148,148,115,115,115,115,115,115,97,97,97,97,97,97,92,92,92,92,92,92,79,79,79,79,79,79,67,67,67,67,67,67,58,58,58,58,58,58,59,59,59,59,59,59,46,46,46,46,46,46,49,49,49,49,49,49,50,50,50,50,50,50,49,49,49,49,49,49,37,37,37,37,37,37,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,28,28,28,28,28,28,24,24,24,24,24,24,21,21,21,21,21,21,22,22,22,22,22,22,21,21,21,21,21,21,19,19,19,19,19,19,17,17,17,17,17,17,16,16,16,16,16,16,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,12,12,12,12,12,12,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,255,255,255,255,255,255,235,235,235,235,235,235,210,210,210,210,210,210,187,187,187,187,187,187,168,168,168,168,168,168,146,146,146,146,146,146,117,117,117,117,117,117,92,92,92,92,92,92,69,69,69,69,69,69,64,64,64,64,64,64,55,55,55,55,55,55,39,39,39,39,39,39,38,38,38,38,38,38,35,35,35,35,35,35,24,24,24,24,24,24,21,21,21,21,21,21,23,23,23,23,23,23,21,21,21,21,21,21,19,19,19,19,19,19,17,17,17,17,17,17,16,16,16,16,16,16,13,13,13,13,13,13,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,250,250,250,250,250,250,218,218,218,218,218,218,195,195,195,195,195,195,179,179,179,179,179,179,149,149,149,149,149,149,136,136,136,136,136,136,118,118,118,118,118,118,83,83,83,83,83,83,66,66,66,66,66,66,55,55,55,55,55,55,52,52,52,52,52,52,41,41,41,41,41,41,34,34,34,34,34,34,24,24,24,24,24,24,21,21,21,21,21,21,19,19,19,19,19,19,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,248,248,248,248,248,248,232,232,232,232,232,232,217,217,217,217,217,217,185,185,185,185,185,185,165,165,165,165,165,165,140,140,140,140,140,140,117,117,117,117,117,117,101,101,101,101,101,101,83,83,83,83,83,83,59,59,59,59,59,59,59,59,59,59,59,59,48,48,48,48,48,48,45,45,45,45,45,45,40,40,40,40,40,40,34,34,34,34,34,34,35,35,35,35,35,35,29,29,29,29,29,29,23,23,23,23,23,23,19,19,19,19,19,19,17,17,17,17,17,17,14,14,14,14,14,14,15,15,15,15,15,15,11,11,11,11,11,11,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,1,1,1,1,259,259,259,259,259,259,233,233,233,233,233,233,222,222,222,222,222,222,188,188,188,188,188,188,174,174,174,174,174,174,138,138,138,138,138,138,117,117,117,117,117,117,104,104,104,104,104,104,75,75,75,75,75,75,69,69,69,69,69,69,57,57,57,57,57,57,51,51,51,51,51,51,40,40,40,40,40,40,32,32,32,32,32,32,31,31,31,31,31,31,25,25,25,25,25,25,22,22,22,22,22,22,20,20,20,20,20,20,21,21,21,21,21,21,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,12,12,12,12,12,12,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,258,258,258,258,258,258,226,226,226,226,226,226,206,206,206,206,206,206,180,180,180,180,180,180,163,163,163,163,163,163,138,138,138,138,138,138,120,120,120,120,120,120,112,112,112,112,112,112,93,93,93,93,93,93,88,88,88,88,88,88,78,78,78,78,78,78,77,77,77,77,77,77,63,63,63,63,63,63,55,55,55,55,55,55,45,45,45,45,45,45,32,32,32,32,32,32,43,43,43,43,43,43,37,37,37,37,37,37,33,33,33,33,33,33,29,29,29,29,29,29,25,25,25,25,25,25,22,22,22,22,22,22,24,24,24,24,24,24,21,21,21,21,21,21,18,18,18,18,18,18,17,17,17,17,17,17,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,6,6,6,6,6,6
1,1,1,1,1,253,253,253,253,253,253,236,236,236,236,236,236,229,229,229,229,229,229,202,202,202,202,202,202,189,189,189,189,189,189,156,156,156,156,156,156,132,132,132,132,132,132,113,113,113,113,113,113,92,92,92,92,92,92,83,83,83,83,83,83,72,72,72,72,72,72,74,74,74,74,74,74,58,58,58,58,58,58,57,57,57,57,57,57,54,54,54,54,54,54,51,51,51,51,51,51,42,42,42,42,42,42,33,33,33,33,33,33,30,30,30,30,30,30,26,26,26,26,26,26,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,19,19,19,19,19,19,21,21,21,21,21,21,19,19,19,19,19,19,18,18,18,18,18,18,19,19,19,19,19,19,16,16,16,16,16,16,18,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,12,12,12,12,12,12,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7
1,1,1,1,1,260,260,260,260,260,260,242,242,242,242,242,242,198,198,198,198,198,198,172,172,172,172,172,172,156,156,156,156,156,156,134,134,134,134,134,134,119,119,119,119,119,119,94,94,94,94,94,94,95,95,95,95,95,95,75,75,75,75,75,75,60,60,60,60,60,60,51,51,51,51,51,51,47,47,47,47,47,47,36,36,36,36,36,36,33,33,33,33,33,33,24,24,24,24,24,24,25,25,25,25,25,25,21,21,21,21,21,21,20,20,20,20,20,20,23,23,23,23,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,19,19,19,19,16,16,16,16,16,16,15,15,15,15,15,15,13,13,13,13,13,13,16,16,16,16,16,16,13,13,13,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,7,7,7,7,7,7,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,258,258,258,258,258,258,244,244,244,244,244,244,214,214,214,214,214,214,196,196,196,196,196,196,167,167,167,167,167,167,146,146,146,146,146,146,128,128,128,128,128,128,111,111,111,111,111,111,102,102,102,102,102,102,81,81,81,81,81,81,75,75,75,75,75,75,71,71,71,71,71,71,61,61,61,61,61,61,47,47,47,47,47,47,40,40,40,40,40,40,36,36,36,36,36,36,30,30,30,30,30,30,32,32,32,32,32,32,29,29,29,29,29,29,30,30,30,30,30,30,24,24,24,24,24,24,22,22,22,22,22,22,27,27,27,27,27,27,21,21,21,21,21,21,23,23,23,23,23,23,25,25,25,25,25,25,25,25,25,25,25,25,22,22,22,22,22,22,20,20,20,20,20,20,16,16,16,16,16,16,14,14,14,14,14,14,13,13,13,13,13,13,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,11,11,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,14,14,14,14,14,14,12,12,12,12,12,12,13,13,13,13,13,13,15,15,15,15,15,15,13,13,13,13,13,13,12,12,12,12,12,12,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7
1,1,1,1,1,250,250,250,250,250,250,232,232,232,232,232,232,192,192,192,192,192,192,160,160,160,160,160,160,152,152,152,152,152,152,131,131,131,131,131,131,111,111,111,111,111,111,95,95,95,95,95,95,78,78,78,78,78,78,65,65,65,65,65,65,62,62,62,62,62,62,57,57,57,57,57,57,52,52,52,52,52,52,47,47,47,47,47,47,46,46,46,46,46,46,42,42,42,42,42,42,35,35,35,35,35,35,31,31,31,31,31,31,23,23,23,23,23,23,22,22,22,22,22,22,24,24,24,24,24,24,27,27,27,27,27,27,22,22,22,22,22,22,20,20,20,20,20,20,24,24,24,24,24,24,22,22,22,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,20,20,20,16,16,16,16,16,16,21,21,21,21,21,21,20,20,20,20,20,20,16,16,16,16,16,16,18,18,18,18,18,18,19,19,19,19,19,19,14,14,14,14,14,14,17,17,17,17,17,17,16,16,16,16,16,16,15,15,15,15,15,15,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,1,1,1,1,250,250,250,250,250,250,231,231,231,231,231,231,204,204,204,204,204,204,186,186,186,186,186,186,171,171,171,171,171,171,152,152,152,152,152,152,138,138,138,138,138,138,126,126,126,126,126,126,101,101,101,101,101,101,85,85,85,85,85,85,71,71,71,71,71,71,64,64,64,64,64,64,52,52,52,52,52,52,41,41,41,41,41,41,36,36,36,36,36,36,31,31,31,31,31,31,25,25,25,25,25,25,24,24,24,24,24,24,20,20,20,20,20,20,21,21,21,21,21,21,19,19,19,19,19,19,17,17,17,17,17,17,13,13,13,13,13,13,14,14,14,14,14,14,12,12,12,12,12,12,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3
